"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","Assists","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Successful attacking actions per 90","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Second assists per 90","Smart passes per 90","Accurate smart passes, %","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %"
"H. Kamada","Japan 2.","Vegalta Sendai","LCMF, RCMF","24","300000","","32","2746","0","2","Japan","right","168","7.9","5.57","64.71","1.67","41.18","0.03","5.23","1.64","0","0.04","0","0.79","16.67","0","1.02","38.71","1.93","50.85","5.57","40.59","0.52","1.11","0.16","48.18","84.76","13.7","69.14","4.52","54.35","0.15","0.07","0.43","30.77","0.36","7.34","70.09","2.88","57.95","1.28","6.98","74.18"
"R. Shiohama","Japan 2.","Roasso Kumamoto","RWF, RW, LW","25","0","","31","2735","10","3","Japan","","170","6.38","5.03","65.36","4.34","31.82","0.23","3.49","3.59","0.3","0.31","0.07","2.63","37.5","12.5","2.27","23.19","3.88","52.54","10.73","33.44","3.46","1.35","0.1","26","76.58","5.03","64.05","0.86","38.46","0.09","0.03","0.03","100","0.43","1.78","66.67","2.14","46.15","0.69","2.76","59.52"
"N. Yamada","Japan 2.","Tokushima Vortis","CB","22","350000","","29","2713","0","0","Japan","right","183","7.53","5.31","75","3.48","69.52","0.53","4.53","0.17","0","0.05","0","0.27","25","0","0.03","100","0.1","66.67","0.56","29.41","0.4","0.23","0","44.49","91.05","10.78","75.08","2.79","48.81","0","0.03","0","0","0","1.96","54.24","0.2","50","0.07","3.68","42.34"
"Y. Goke","Japan 2.","Vegalta Sendai","RW, CF, LW","26","800000","2026-01-31","31","2708","9","1","Japan","right","183","4.29","3.29","52.53","3.52","48.11","0.23","3.32","1.56","0.3","0.29","0.13","1.5","40","20","1.5","33.33","0.9","51.85","3.99","34.17","2.66","0.43","0.1","15.42","75.86","4.22","62.2","1.23","45.95","0.09","0.07","0","0","0.27","1.83","72.73","1.33","45","0.37","2.82","72.94"
"R. Omori","Japan 2.","Imabari","RCB, CB","23","250000","","30","2677","1","0","Japan","right","186","7.43","4.34","73.64","4.4","52.67","0.47","5.95","0.71","0.03","0.05","0.03","0.44","23.08","7.692","0.64","42.11","0.4","75","1.95","55.17","0.87","0.37","0.03","40.48","79.65","20.07","68.51","7.6","47.35","0.03","0.03","0.03","100","0.1","8.04","60.67","1.41","42.86","0.37","10.29","72.88"
"T. Ezaki","Japan 2.","Júbilo Iwata","RCB","25","0","","28","2646","0","0","Japan","right","177","8.84","4.76","67.14","4.69","47.1","0.88","8.97","0.14","0","0.03","0","0.24","28.57","0","0.17","0","0.07","100","0.58","52.94","0.48","0.61","0","71.87","85.42","28.61","68.97","11.02","37.65","0.03","0.03","0","0","0.14","11.19","54.1","1.36","37.5","0.51","10.88","64.69"
"Danilo Cardoso","Japan 2.","Imabari","CB","28","0","","27","2638","0","0","Brazil","right","183","9.08","6.14","76.11","6.93","55.67","0.55","6.08","0.07","0","0.02","0","0.24","0","0","0.03","100","0.07","50","1.43","28.57","0.34","0.03","0","40.5","84.92","13.58","65.58","5.53","50","0.02","0","0","0","0.03","3.28","52.08","0.68","30","0.24","6.28","51.63"
"R. Onishi","Japan 2.","Roasso Kumamoto","RCB","27","350000","2026-01-31","28","2636","0","0","Japan","right","179","9.29","6.08","78.09","4.58","50","0.48","5.63","1.43","0","0","0","0.24","28.57","0","1.37","62.5","0.51","86.67","1.98","48.28","0.51","0.82","0","58.38","88.13","22.81","79.04","5.6","48.17","0.03","0.14","0.1","66.67","0.31","8.6","71.83","2.83","53.01","0.79","9.32","78.75"
"K. Yamakoshi","Japan 2.","Tokushima Vortis","RCB","32","250000","","27","2628","0","1","Japan","right","183","7.05","4.32","71.43","4.9","67.83","0.55","5.2","0.41","0","0.03","0","0.38","27.27","0","0.41","41.67","0.17","80","1.06","51.61","0.41","0.68","0.03","52.26","88.6","19.35","78.58","6.06","50.28","0.01","0.03","0","0","0.03","5.34","66.67","0.72","42.86","0.24","8.25","64.73"
"Y. Fukazawa","Japan 2.","Ehime","LCMF, RCMF, LDMF","25","0","","30","2606","1","0","Japan","unknown","0","8.77","5.04","60.96","2.73","31.65","0.55","6.97","0.59","0.03","0.05","0","0.76","27.27","4.545","0.55","37.5","0.24","57.14","3.38","41.84","0.45","0.35","0","41.72","81.37","14.99","66.82","4.94","47.55","0.02","0","0.03","100","0.1","7.87","65.79","1.62","40.43","0.66","7.15","67.63"
"R. Uehara","Japan 2.","Júbilo Iwata","LDMF, LCMF","29","700000","","30","2604","0","6","Japan","right","174","7.67","5.12","66.89","1.8","34.62","0.38","6.6","0.62","0","0.03","0","1.14","18.18","0","0.66","26.32","0.48","35.71","2.94","40","0.35","0.59","0.07","52.36","86.4","16.8","74.49","5.56","59.63","0.12","0.03","0.07","100","0.31","9.5","75.64","1.73","40","0.55","7.91","79.48"
"José Aurelio Suárez","Japan 2.","JEF United","GK","29","500000","","26","2593","0","0","Spain","right","187","1.11","0.03","0","0.52","86.67","0","1.44","0","0","0","0","0","0","0","0","0","0","0","0.07","100","0","0","0","17.11","86.21","7.71","72.52","5.07","60.96","0.01","0","0","0","0.03","2.08","50","0.07","0","0","4.06","75.21"
"Matheus Pereira","Japan 2.","Oita Trinita","RCB, CB","28","400000","","29","2590","0","1","Brazil","right","184","9.1","5.49","74.68","7.26","49.76","0.45","6.23","0.83","0","0.02","0","0.24","42.86","0","0.52","60","0.45","84.62","2.57","43.24","0.59","0.49","0.03","34.75","80.5","13.9","66","3.93","42.48","0.04","0","0.03","100","0.17","3.68","56.6","0.59","35.29","0.21","6.08","54.29"
"K. Tachikawa","Japan 2.","Imabari","GK","28","175000","","26","2585","0","0","Japan","right","188","1.6","0.07","50","0.8","95.65","0","2.24","0.07","0","0","0","0","0","0","0","0","0.07","100","0.21","83.33","0","0","0","16.22","82.19","11.14","75.94","9.12","69.47","0","0","0","0","0","2.37","69.12","0.07","0","0.03","7.17","76.7"
"S. Kodama","Japan 2.","Tokushima Vortis","RCMF, LCMF","26","300000","","27","2582","0","3","Japan","right","166","7.81","6.45","63.24","1.53","31.82","0.03","4.59","1.29","0","0.04","0","0.7","30","0","1.22","40","0.91","50","6.13","46.02","0.38","0.56","0.03","46.01","82.05","14.43","62.32","5.4","43.87","0.13","0","0.24","57.14","0.31","7.18","66.02","2.41","44.93","0.63","7.46","65.89"
"K. Fujii","Japan 2.","Roasso Kumamoto","LCMF, RCMF","24","0","","31","2581","5","2","Japan","unknown","165","6.42","4.74","63.24","2.16","20.97","0.1","4.42","2.23","0.17","0.09","0","1.46","28.57","11.905","1.15","24.24","2.72","51.28","8.16","31.62","1.99","1.5","0.14","41.84","83.5","10.32","66.89","0.91","15.38","0.05","0.03","0.24","57.14","0.28","3.59","66.02","2.2","47.62","0.87","3.84","57.27"
"T. Abe","Japan 2.","Montedio Yamagata","LCB","28","400000","","28","2564","1","1","Japan","left","180","6.88","4.77","74.26","3.76","59.81","0.46","4.75","0.53","0.04","0.05","0.04","0.39","27.27","9.091","0.25","28.57","0.53","66.67","2.49","46.48","0.46","0.63","0","57.29","86.58","24.99","74.86","8.35","46.64","0.01","0","0","0","0.04","8.32","58.65","1.05","26.67","0.21","10.25","70.21"
"R. Asakura","Japan 2.","Fujieda MYFC","AMF, LCMF","24","0","","31","2560","9","3","Japan","","0","4.01","4.15","61.02","1.34","21.05","0.14","2.27","3.34","0.32","0.18","0","2","42.11","15.789","1.48","52.38","3.2","50.55","8.44","38.33","2.29","1.79","0.39","30.73","75.4","10.62","63.58","2.71","44.16","0.16","0.04","0.46","23.08","0.63","4.15","60.17","3.23","55.43","1.34","4.89","68.35"
"T. Kato","Japan 2.","Imabari","LCB","29","0","","26","2539","1","0","Japan","unknown","181","9.96","6.52","72.83","5.81","59.15","0.39","6.88","0.89","0.04","0.06","0.04","0.43","50","8.333","0.6","58.82","0.64","50","2.69","35.53","0.64","0.46","0","44.13","84.58","20.35","75.26","7.87","56.76","0.01","0.04","0.04","0","0.04","7.05","63.32","1.21","50","0.25","9.11","77.04"
"K. Masui","Japan 2.","Júbilo Iwata","LAMF, LWF, LW","24","0","","32","2506","6","3","Japan","right","172","3.48","2.48","68.12","1.22","29.41","0.07","2.51","4.6","0.22","0.19","0","1.87","38.46","11.538","2.66","36.49","4.81","58.96","9.37","50.19","2.19","3.34","0.57","28.77","80.27","6.79","75.13","1.72","39.58","0.09","0.04","0.11","66.67","0.43","2.84","79.75","2.87","51.25","0.79","4.85","74.07"
"K. Arima","Japan 2.","Oita Trinita","CF, RW, AMF","25","300000","","27","2491","5","1","Japan","right","181","5.42","4.23","58.12","9.5","31.94","0.11","3.72","1.48","0.18","0.3","0.07","2.24","24.19","8.065","0.61","23.53","1.48","53.66","8.02","27.48","2.78","0.83","0.22","15.32","77.12","2.53","57.14","0.36","60","0.01","0","0","0","0.14","1.08","63.33","0.76","42.86","0.33","1.45","55"
"T. Tsuchiya","Japan 2.","Ventforet Kofu","RCB","21","0","","26","2486","1","0","Japan","right","179","8.72","5.03","66.19","6.52","60.56","0.72","6","0.76","0.04","0.04","0","0.54","13.33","6.667","0.72","25","0.87","58.33","3.55","46.94","0.83","0.65","0","43.52","80.87","20.67","71.8","5.79","43.13","0.01","0","0","0","0.04","7.06","60.51","1.27","31.43","0.33","9.12","62.3"
"Eduardo Mancha","Japan 2.","Ventforet Kofu","LCB","29","350000","","25","2460","3","4","Brazil","left","187","8.09","2.71","62.16","5.2","61.27","0.51","7.41","0.55","0.11","0.07","0.07","0.8","27.27","13.636","0.11","33.33","0.48","53.85","1.9","50","1.13","0.4","0","36.55","81.78","18.44","74.01","5.12","42.86","0.04","0","0.07","50","0.18","5.2","58.45","0.77","33.33","0.29","7.76","64.15"
"K. Nishikawa","Japan 2.","Mito Hollyhock","GK","23","0","","25","2457","0","0","Japan","right","181","2.6","0.11","66.67","0.44","91.67","0","3.23","0.04","0","0","0","0","0","0","0","0","0.07","50","0.15","75","0","0","0","29.41","78.58","16.78","64.63","12.2","53.75","0","0","0","0","0","6.48","45.2","0.88","12.5","0.15","8.24","76"
"Y. Takagi","Japan 2.","Tokushima Vortis","LWB, LB","27","300000","2026-01-31","31","2456","4","3","Japan","left","175","4.98","4.65","62.99","1.91","30.77","0.15","2.94","3.15","0.15","0.09","0","1.06","37.93","13.793","2.97","50.62","1.91","63.46","5.9","45.34","1.1","1.65","0.22","33.31","81.41","8.94","64.75","3.04","43.37","0.11","0","0.15","25","0.33","3.48","58.95","2.86","62.82","0.44","6.01","71.34"
"J. Croux","Japan 2.","Júbilo Iwata","RAMF, RWF, RW","31","500000","2026-01-31","26","2448","3","9","Belgium","left","172","3.6","3.38","55.43","1.18","31.25","0.11","2.59","6.73","0.04","0.11","0","1.25","44.12","8.824","7.68","38.28","6.51","49.15","11.18","42.76","1.51","1.91","0.11","34.26","72.85","7.06","69.79","2.21","55","0.28","0.04","0.07","50","0.92","2.24","55.74","7.57","49.03","1.1","7.68","87.08"
"M. Yoshida","Japan 2.","Oita Trinita","RB, RWB","23","0","2027-01-31","28","2441","1","1","Japan","right","172","9.25","6.05","65.24","6.45","57.71","0.29","6.29","2.58","0.04","0.11","0","1","33.33","3.704","2.47","40.3","1.95","60.38","4.57","44.35","1.44","2.03","0.48","26.14","71.51","10.29","60.57","3.24","54.55","0.05","0","0.15","50","0.26","3.72","55.45","2.43","51.52","0.55","6.42","65.52"
"K. Sakakibara","Japan 2.","Oita Trinita","RCMF, LCMF","24","0","","28","2427","1","0","Japan","right","170","7.75","6.04","58.28","1.67","37.78","0.15","5.05","1.45","0.04","0.06","0","1.33","22.22","2.778","1.37","43.24","0.85","47.83","2.89","35.9","1.22","0.26","0.3","35.15","79.22","11.68","63.17","3.78","47.06","0.08","0.07","0.19","80","0.15","5.6","62.91","1.97","45.28","0.56","6.04","66.26"
"A. Watanabe","Japan 2.","Mito Hollyhock","CF","30","350000","","30","2406","13","3","Japan","right","171","4.6","4.19","56.25","2.39","20.31","0.04","2.67","2.09","0.41","0.32","0.07","2.24","48.33","21.667","0.41","18.18","2.09","42.86","11.11","27.61","3.52","0.9","0.15","21.92","80.55","5.16","67.39","1.08","37.93","0.08","0.07","0.07","50","0.45","2.02","66.67","1.57","57.14","1.12","1.91","68.63"
"H. Aoki","Japan 2.","Tokushima Vortis","LCB","24","0","","26","2403","0","0","Japan","unknown","183","9.4","6.18","73.94","6.14","64.02","0.45","6.78","0.3","0","0.04","0","0.26","0","0","0.52","42.86","0.22","33.33","1.24","33.33","0.67","0.86","0.04","47.3","82.58","21.46","69.81","7.64","45.1","0.03","0","0.04","0","0.11","8.2","64.84","0.9","33.33","0.15","9.81","70.61"
"H. Yamaguchi","Japan 2.","V-Varen Nagasaki","RCMF, LCMF","35","600000","","26","2391","3","3","Japan","right","173","5.95","2.22","72.88","0.9","37.5","0.38","6.32","0.64","0.11","0.13","0","0.87","30.43","13.043","0.68","33.33","0.19","60","1.62","27.91","1.05","0.15","0","50.14","89.56","18.18","84.68","3.09","57.32","0.08","0.04","0.04","100","0.34","7.23","82.81","1.69","60","1.05","6.81","80.66"
"K. Osaki","Japan 2.","Mito Hollyhock","LCMF, RCMF","27","350000","","25","2384","2","2","Japan","left","176","9.17","5.17","63.5","2.08","41.82","0.26","7.48","1.13","0.08","0.02","0","0.64","23.53","11.765","0.6","50","0.72","84.21","2.94","52.56","0.49","0.83","0.08","34.69","81.61","13.1","67.44","4.11","58.72","0.06","0.15","0.11","66.67","0.3","6.57","66.09","1.25","60.61","0.45","6.15","71.17"
"N. Marsman","Japan 2.","Renofa Yamaguchi","GK","34","250000","","24","2377","0","0","Netherlands","right","188","1.25","0.04","100","0.61","100","0","1.6","0","0","0","0","0","0","0","0.04","0","0","0","0.04","0","0.04","0.04","0","14.8","77.75","10.19","69.14","7.42","59.69","0","0","0","0","0","4.58","61.16","0.27","14.29","0.04","5.3","80"
"N. Tsubaki","Japan 2.","JEF United","LW, LAMF","25","400000","","32","2359","3","3","Japan","right","172","4.77","4.43","59.48","1.26","27.27","0.11","2.86","4.5","0.11","0.15","0","1.26","24.24","9.091","3.59","32.98","4.81","61.11","8.85","49.14","3.32","3.51","0.42","23.46","74.31","3.66","59.38","1.07","50","0.14","0.04","0.08","100","0.65","1.22","65.63","2.79","52.05","0.92","3.13","71.95"
"V. Slivka","Japan 2.","Sagan Tosu","CF, AMF, LCMF","30","600000","2026-01-31","29","2348","2","2","Lithuania","right","190","3.95","3.33","55.17","8.82","40","0","2.8","1.76","0.08","0.13","0","1.26","24.24","6.061","2.03","24.53","2.11","36.36","5.48","30.77","2.07","1.23","0.04","28.21","70.92","9.81","62.11","2.03","30.19","0.08","0","0.31","62.5","0.5","4.45","62.93","2.53","39.39","0.8","5.14","73.88"
"R. Ichihara","Japan 2.","RB Omiya Ardija","CB, RCB, LCB","20","0","2027-06-30","24","2346","1","1","Japan","unknown","186","8.25","3.91","70.59","6.6","75.58","0.73","7.63","0.35","0.04","0.08","0.04","0.5","38.46","7.692","0.23","50","0.19","20","1.07","46.43","0.88","0.5","0","40.74","87.66","18.57","78.51","5.95","63.23","0.01","0.04","0","0","0.08","5.22","72.06","0.58","66.67","0.23","7.86","74.15"
"S. Araki","Japan 2.","Vegalta Sendai","CF, RW","25","0","","30","2330","3","4","Japan","right","169","4.33","3.86","65","1.78","34.78","0.04","2.18","1.55","0.12","0.25","0.08","1.16","30","10","1.66","16.28","1.62","50","5.52","39.86","2.39","0.93","0.12","28.2","79.86","7.07","70.49","1.04","62.96","0.05","0.04","0.15","75","0.42","2.86","78.38","2.24","50","1","3.48","80"
"Y. Torikai","Japan 2.","Ventforet Kofu","AMF, RWF","27","500000","","27","2316","10","0","Japan","right","165","5.75","4.86","56","2.95","31.58","0.16","2.89","3.07","0.31","0.2","0","2.14","41.82","18.182","1.9","36.73","3.07","46.84","8.28","41.78","2.22","2.37","0.66","28.64","78.02","8.08","63.46","1.98","49.02","0.11","0.08","0.16","25","0.47","3.89","66","2.06","54.72","0.85","4.9","68.25"
"H. Fukushima","Japan 2.","Ehime","RB, RCB","25","300000","","26","2311","1","2","Japan","right","178","8.49","6.66","66.67","5.14","44.7","0.47","5.41","0.97","0.04","0.02","0.04","0.31","12.5","12.5","1.75","31.11","0.47","83.33","1.6","46.34","0.74","0.58","0.04","36.1","72.06","16.82","60.19","6.58","42.6","0.05","0.08","0.04","0","0.16","5.41","51.8","2.3","44.07","0.55","9.11","54.7"
"Hikaru Arai","Japan 2.","Imabari","RCMF, DMF","26","200000","2026-01-31","30","2300","1","2","Japan","","174","7","4.7","66.67","2.19","57.14","0.2","5.03","1.13","0.04","0.03","0","0.47","25","8.333","1.33","41.18","0.78","55","3.6","46.74","0.86","0.63","0.08","34","84.58","9.35","70.71","2.03","63.46","0.18","0.16","0.08","50","0.59","4.07","73.08","2.31","54.24","0.86","4.89","74.4"
"K. Yuba","Japan 2.","Imabari","RWB, LWB, LB","24","0","","30","2297","2","3","Japan","unknown","0","6.23","5.72","66.44","1.68","41.86","0.08","3.25","4.55","0.08","0.05","0.04","0.82","38.1","9.524","4.39","43.75","3.45","67.05","6.07","50.97","1.45","1.25","0.31","27.54","68.28","10.74","59.85","4.27","44.95","0.17","0.04","0.04","0","0.78","4.23","54.63","4.82","48.78","0.67","8.42","70.23"
"S. Araki","Japan 2.","Ventforet Kofu","LWB, RWB","30","350000","","28","2292","1","1","Japan","left","166","6.6","4.04","56.31","2.08","49.06","0.2","4.95","2.08","0.04","0.03","0","0.35","44.44","11.111","2.87","46.58","1.02","53.85","3.38","34.88","0.71","1.1","0.08","38.17","78.29","13.19","63.99","6.05","47.4","0.18","0","0.04","100","0.39","4.63","57.63","3.93","52","0.82","8.52","71.89"
"T. Takahashi","Japan 2.","Mito Hollyhock","LCB","24","0","","24","2273","1","0","Japan","unknown","185","6.89","3.92","64.65","6.45","68.1","0.83","5.37","0.24","0.04","0.11","0","0.67","35.29","5.882","0.04","0","0","0","0.67","47.06","0.95","0.04","0","43.63","91.02","13.5","79.18","2.14","53.7","0.01","0","0","0","0.04","2.3","58.62","0.16","0","0.04","3.84","55.67"
"K. Hayashida","Japan 2.","Ventforet Kofu","RCMF, LCMF","26","0","","25","2265","0","0","Japan","right","175","6.91","3.89","66.33","2.3","41.38","0.24","5.11","0.48","0","0.03","0","0.6","26.67","0","0.12","33.33","0.28","100","2.34","38.98","0.28","0.6","0.04","43.55","91.15","10.25","78.68","2.58","52.31","0","0","0","0","0.04","4.89","84.55","0.48","50","0.32","4.41","68.47"
"R. Hisadomi","Japan 2.","Fujieda MYFC","RCB","34","75000","2026-01-31","27","2253","3","3","Japan","right","177","6.83","5.11","64.84","4.55","41.23","0.36","5.08","0.68","0.12","0.09","0.04","0.32","50","37.5","1.28","28.13","0.28","57.14","1.88","34.04","1.28","0.4","0.08","32.84","75.79","15.22","66.4","3.99","34","0.06","0","0.04","0","0.24","5.87","60.54","1.76","36.36","0.68","8.03","65.17"
"H. Yoshida","Japan 2.","Ehime","RCB, CB","22","0","","26","2243","0","2","Japan","right","181","7.98","4.69","64.1","6.54","57.67","0.68","5.66","0.44","0","0.05","0","0.44","18.18","0","0.16","25","0.4","80","2.61","43.08","0.8","0.68","0.04","43.21","83.19","19.5","70.99","5.62","37.86","0.04","0","0.04","0","0.12","6.38","55.35","1","20","0.24","8.02","62"
"T. Sugimoto","Japan 2.","Tokushima Vortis","AMF, LWF, LCMF","29","400000","","30","2206","2","3","Japan","right","162","4.65","4","63.27","0.98","33.33","0","2.55","2.9","0.08","0.07","0","1.26","29.03","6.452","1.8","63.64","2.65","50.77","8.36","42.93","1.55","1.63","0.29","28.6","83.31","7.26","70.22","2.2","59.26","0.12","0.08","0.24","16.67","0.49","3.3","79.01","2.24","78.18","0.9","5.34","71.76"
"C. Kawakami","Japan 2.","Fujieda MYFC","RWB","27","350000","","26","2201","2","3","Japan","right","167","5.56","3.84","61.7","2.37","29.31","0.08","4.95","2.58","0.08","0.09","0","0.74","16.67","11.111","3.68","25.56","2.13","65.38","5.6","33.58","1.76","1.51","0.33","32.59","75.16","8.06","62.94","1.55","31.58","0.07","0.12","0.12","100","0.33","2.49","70.49","3.23","36.71","0.53","5.4","63.64"
"T. Sakurai","Japan 2.","Sagan Tosu","LCMF, DMF, RCMF","23","250000","","30","2200","0","1","Japan","right","178","5.73","3.68","58.89","1.06","38.46","0.29","4.79","0.94","0","0.02","0","0.74","22.22","0","0.57","42.86","0.7","64.71","2.95","44.44","0.41","0.78","0.04","50.81","85.1","15.38","69.95","4.54","36.94","0.02","0","0.37","22.22","0.12","8.51","71.15","2.21","37.04","0.7","6.83","73.65"
"H. Teruyama","Japan 2.","V-Varen Nagasaki","RCB, LCB","25","350000","2026-01-31","26","2193","0","0","Japan","right","182","7.88","4.35","74.53","7.96","64.95","0.53","6.09","0.25","0","0.01","0","0.16","75","0","0.16","25","0.08","100","0.98","66.67","0.49","0.08","0","55.94","87.16","20.52","73.6","6.2","45.03","0.02","0","0.04","0","0.08","6.2","60.93","0.66","43.75","0.29","9.07","63.35"
"K. Nishimura","Japan 2.","Montedio Yamagata","RCB, CB","27","450000","2026-01-31","22","2191","2","0","Japan","right","187","7.69","4.47","70.19","6.88","60.62","1.07","6.65","0.13","0.09","0.12","0.04","0.6","21.43","14.286","0","0","0","0","0.52","58.33","0.77","0.3","0","56.95","91.02","21.49","80.4","4.47","55.77","0","0.04","0.04","0","0","5.42","74.6","0.39","11.11","0.09","8.6","69.5"
"O. Yamamoto","Japan 2.","Renofa Yamaguchi","CF, LCMF, LW","21","0","","27","2191","6","0","Japan","right","175","7.19","6.2","61.59","4.07","27.27","0.04","4.86","2.71","0.25","0.3","0.04","2.22","27.78","11.111","1.64","27.5","3.74","43.96","11.01","36.19","3.37","1.89","0.33","20.17","70.47","5.96","56.55","1.31","37.5","0.12","0","0","0","0.29","2.01","63.27","1.77","37.21","0.66","3.16","63.64"
