"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %","Conceded goals per 90","Shots against per 90","Save rate, %","xG against per 90","Prevented goals","Prevented goals per 90","Exits per 90"
"Y. Sugawara","Netherlands 1.","AZ","RB","25","12000000","2028-06-30","30","2736","4","2.48","6","6.05","Japan","right","178","7.4","5.1","56.77","0.95","27.59","0.43","4.96","0.13","0.08","0","35","1.15","37.14","11.429","3.22","36.73","1.15","62.86","2.8","52.94","1.32","1.84","0.26","51.41","84.2","19.74","78.5","4.38","57.89","0.2","0.53","0.76","6.02","76.5","4.14","48.41","0.99","10.92","77.41","","","0","0","","",""
"D. Rots","Netherlands 1.","Twente","RAMF, RWF","24","7000000","2027-06-30","33","2736","7","5.78","8","4.32","Netherlands","left","179","7.47","6.97","64.15","4.18","33.86","0","3.58","0.23","0.19","0.03","51","1.68","31.37","13.725","3.06","30.11","6.22","47.62","12.43","36.77","3.82","2.57","0.46","35.63","75.07","9.84","66.89","3.42","55.77","0.14","0.56","0.79","4.74","69.44","4.57","57.55","2.6","7.5","84.21","","","0","0","","",""
"Y. Namli","Netherlands 1.","PEC Zwolle","RAMF, RW","31","1600000","2026-06-30","30","2732","4","3.31","4","5.56","Denmark","left","180","4.97","4.74","61.11","0.63","15.79","0.1","2.36","0.13","0.11","0","64","2.11","31.25","6.25","2.7","40.24","5.4","57.32","10.97","45.95","1.78","3.95","0.92","37.85","79.11","10.44","65.62","3.39","60.19","0.18","0.82","0.76","4.74","71.53","4.81","51.37","1.71","7.61","79.65","","","0","0","","",""
"B. Nuytinck","Netherlands 1.","NEC","LCB","35","600000","2026-06-30","31","2714","0","1.58","0","0.17","Netherlands","left","191","10.08","5.14","70.97","5.01","50.99","1.62","7.36","0","0.05","0","18","0.6","38.89","0","0.13","25","0.13","50","0.56","23.53","0.83","0.8","0.03","53.49","92","19.43","83.11","5.87","56.5","0.01","0","0.03","4.87","72.11","0.53","37.5","0.3","7.73","72.96","","","0","0","","",""
"A. García MacNulty","Netherlands 1.","PEC Zwolle","LB","22","1000000","2026-06-30","31","2696","2","2.15","2","1.65","Spain","left","187","10.88","8.61","61.24","2.6","51.28","0.4","5.63","0.07","0.07","0","10","0.33","60","20","2.54","34.21","0.93","71.43","2.47","56.76","0.57","1.3","0.37","44.03","78.92","18.09","68.63","6.11","42.08","0.06","0.07","0.4","5.14","64.29","2.37","40.85","0.2","10.15","64.8","","","0","0","","",""
"D. de Wit","Netherlands 1.","AZ","AMF","27","5000000","2028-06-30","32","2681","10","6.26","3","1.74","Netherlands","right","184","7.72","6.41","53.93","7.75","46.75","0.1","3.9","0.3","0.21","0.1","32","1.07","40.63","31.25","0.3","44.44","0.57","35.29","3.56","26.42","2.69","0.17","0.03","27.33","82.19","6.88","67.32","0.84","72","0.06","0.13","0.3","2.18","63.08","0.84","56","0.77","2.79","49.4","","","0","0","","",""
"D. van Bruggen","Netherlands 1.","Almere City","CB, RCB, LCB","29","650000","2026-06-30","31","2674","0","0.49","0","0.06","Netherlands","right","185","10.91","8.52","68.77","6.09","44.75","0.61","5.65","0","0.02","0","5","0.17","0","0","0","0","0.1","33.33","0.57","41.18","0.27","0.03","0","26.19","80.33","10.2","61.06","5.22","50.32","0","0","0.03","3.67","47.71","0.37","36.36","0.13","5.28","63.06","","","0","0","","",""
"J. Bakayoko","Netherlands 1.","PSV","RAMF, RWF","22","45000000","2030-06-30","33","2674","12","8.09","7","8.08","Belgium","left","179","4.24","3.87","53.04","0.91","51.85","0.07","3.38","0.4","0.27","0.07","92","3.1","33.7","13.043","4.27","40.16","9.56","59.51","16.22","44.81","5.42","6.26","1.21","42.27","84.55","5.59","71.69","1.18","54.29","0.27","0.67","1.01","1.55","82.61","5.22","56.77","2.73","4.44","88.64","","","0","0","","",""
"J. Teze","Netherlands 1.","PSV","RB","26","18000000","2029-06-30","30","2664","2","0.78","6","4.24","Netherlands","right","183","7.3","6.15","62.09","1.25","40.54","0.03","5.82","0.07","0.03","0.03","22","0.74","27.27","9.091","3.85","35.96","1.45","48.84","3.72","39.09","1.76","1.59","0.34","61.93","86.58","20.07","81.48","3.61","57.01","0.14","0.47","0.91","8.01","81.86","4.7","48.92","1.35","9.86","82.88","","","0","0","","",""
"J. Lelieveld","Netherlands 1.","RKC Waalwijk","RB","28","850000","2027-06-30","34","2654","0","0.74","2","4.09","Netherlands","right","178","9.77","8.14","60.42","2.03","58.33","0.03","4.97","0","0.03","0","5","0.17","20","0","3.02","42.7","0.95","50","2.14","42.86","1.05","0.68","0.07","39.68","77.18","14.45","70.19","4.17","50.41","0.14","0.31","0.71","6.1","70","3.66","50.93","1.02","10.85","76.56","","","0","0","","",""
"J. Clasie","Netherlands 1.","AZ","LDMF, RDMF, LCMF","34","2500000","2028-06-30","28","2642","2","0.83","2","1.24","Netherlands","right","170","9.37","6.17","66.85","1.02","33.33","0.17","6.15","0.07","0.03","0","20","0.68","25","10","0.31","33.33","0.95","50","1.84","40.74","0.34","0.82","0.1","58.73","90.31","17.92","77.95","5.25","61.69","0.04","0.37","0.41","9.98","76.11","1.57","58.7","0.92","7.83","82.61","","","0","0","","",""
"O. Sahraoui","Netherlands 1.","Heerenveen","LAMF, LW","24","8500000","2029-06-30","32","2639","8","8.58","4","4.87","Norway","right","170","3.44","2.83","61.45","1.16","38.24","0","2.01","0.27","0.29","0","71","2.42","35.21","11.268","2.86","33.33","12.35","46.69","21.11","40.71","5.35","5.56","1.84","33.32","80.76","8.29","71.19","0.75","45.45","0.17","0.68","0.75","2.69","68.35","3.65","56.07","2.22","3.96","81.9","","","0","0","","",""
"Deroy Duarte","Netherlands 1.","Fortuna Sittard","RCMF, LDMF, RDMF","26","1000000","2028-06-30","28","2625","2","0.67","0","1.1","Netherlands","right","177","10.56","7.41","68.98","2.85","48.19","0.21","5.33","0.07","0.02","0","21","0.72","33.33","9.524","0.07","50","0.55","50","3.29","42.71","0.38","0.48","0.17","29.01","87","7.61","70.72","2.47","59.72","0.04","0.07","0.17","3.81","74.77","0.51","46.67","0.27","3.63","74.53","","","0","0","","",""
"B. Brobbey","Netherlands 1.","Ajax","CF","23","35000000","2029-06-30","30","2616","18","17.9","7","6.02","Netherlands","right","180","2","1.17","61.76","3.82","50.45","0.17","1.87","0.62","0.62","0.03","74","2.55","56.76","24.324","0.55","6.25","3.2","56.99","15.34","36.1","6.16","1.58","0.38","15.45","82.18","1.27","81.08","0.17","80","0.21","0.07","0.83","0.48","71.43","0.83","62.5","1.75","0.52","66.67","","","0","0","","",""
"S. Adewoye","Netherlands 1.","RKC Waalwijk","RCB, CB","25","1300000","2026-06-30","29","2605","1","2.36","0","0.65","Belgium","right","183","10.43","5.84","74.56","4.73","56.93","0.97","6.9","0.03","0.08","0.03","11","0.38","36.36","9.091","0.07","50","0.52","80","1.87","38.89","0.66","1.11","0.14","37.21","88.02","12.85","75","2.94","51.76","0.02","0","0.03","4.04","75.21","0.31","33.33","0.14","5.67","56.1","","","0","0","","",""
"J. Schouten","Netherlands 1.","PSV","RDMF, RCB, DMF","28","28000000","2030-06-30","29","2603","3","2.64","0","0.83","Netherlands","right","185","8.26","5.01","72.41","3.11","56.67","0.21","7.49","0.1","0.09","0.03","19","0.66","42.11","15.789","0.28","37.5","1.11","71.88","4.05","41.88","1.18","0.76","0.03","58.67","92.22","16.63","83.78","1.07","58.06","0.03","0.1","0.1","6.74","87.69","0.83","70.83","0.73","7.61","78.18","","","0","0","","",""
"S. Giménez","Netherlands 1.","Feyenoord","CF","24","0","2029-06-30","30","2584","23","20.24","6","3.99","Italy","left","182","2.61","1.78","68.63","3.24","44.09","0.21","2.06","0.73","0.71","0.07","105","3.66","48.57","21.905","0.31","33.33","4.11","30.51","11.39","31.8","6.06","1.25","0.59","11.98","73.55","2.37","55.88","0.21","50","0.14","0.31","0.38","1.15","72.73","1.01","48.28","1.04","0.87","80","","","0","0","","",""
"R. Bazoer","Netherlands 1.","AZ","RCB, LCB","29","4000000","2026-06-30","30","2583","0","0.29","1","1.29","Netherlands","right","184","5.75","3.41","74.49","2.23","57.81","0.38","3.74","0","0.01","0","9","0.31","0","0","0.24","28.57","0.24","71.43","2.37","51.47","0.14","2.23","0.24","61.85","92.39","20.45","83.82","6.41","62.5","0.04","0.03","0.07","8.22","72.88","0.94","51.85","0.31","7.91","78.41","","","0","0","","",""
"D. Proper","Netherlands 1.","NEC","LDMF, RDMF, LCMF","23","6000000","2027-06-30","28","2576","5","3.14","4","1.31","Netherlands","right","168","9.08","6.67","60.21","3.81","46.79","0.38","5.28","0.17","0.11","0.03","26","0.91","46.15","19.231","0.24","57.14","1.47","57.14","3.95","42.48","1.01","0.98","0.17","42.69","87.89","10.8","76.05","3.18","62.64","0.05","0.17","0.31","5.76","76.97","1.12","50","0.45","5.24","67.33","","","0","0","","",""
"S. Steijn","Netherlands 1.","Twente","AMF","24","10000000","2029-06-30","34","2576","17","14.38","2","2.68","Netherlands","right","173","4.54","4.61","61.36","2.13","27.87","0.1","2.2","0.56","0.5","0.03","85","2.97","35.29","20","1.01","37.93","1.26","27.78","5.03","25.69","4.44","0.7","0.14","23.79","77.68","6.18","64.97","2.24","62.5","0.09","0.38","0.31","2.97","71.76","1.85","54.72","1.33","3.49","76","","","0","0","","",""
"D. Siovas","Netherlands 1.","Fortuna Sittard","LCB, CB","37","350000","2026-06-30","28","2573","0","1.73","0","0.39","Greece","left","191","10.62","6.2","71.93","5.94","71.95","0.65","6.47","0","0.06","0","18","0.65","27.78","0","0.11","33.33","0.14","75","0.8","40.91","0.62","0.25","0.07","37.12","85.25","13.88","67.62","6.96","58.85","0.01","0","0.04","4.57","56.35","0.65","22.22","0.11","6.45","67.98","","","0","0","","",""
"J. Veerman","Netherlands 1.","PSV","LDMF, DMF, LCMF","27","40000000","2028-06-30","29","2557","5","4.85","14","13.6","Netherlands","right","185","8.06","6.16","64","2.22","50.79","0.18","6.48","0.18","0.17","0","59","2.08","35.59","8.475","1.97","42.86","1.83","51.92","4.79","44.12","1.51","1.06","0.35","67.54","85.36","24.04","77.01","7.25","60.68","0.48","1.2","0.81","13.76","76.47","5.39","60.78","2.53","14.22","86.14","","","0","0","","",""
"A. Verschueren","Netherlands 1.","Sparta Rotterdam","AMF","28","2700000","2028-06-30","27","2545","9","7.31","2","3.1","Belgium","right","185","7.07","6.51","55.98","3.43","41.24","0.14","3.17","0.32","0.26","0.07","57","2.02","42.11","15.789","1.73","34.69","1.84","48.08","4.6","37.69","3.75","1.34","0.53","25.96","73.71","7.53","63.38","2.09","59.32","0.11","0.32","0.74","3.04","65.12","2.58","54.79","1.27","4","62.83","","","0","0","","",""
"G. Roemeratoe","Netherlands 1.","RKC Waalwijk","RDMF, RCMF","26","650000","2026-06-30","29","2538","0","0.33","0","1.16","Curaçao","right","178","9.22","6.56","65.95","2.16","49.18","0.43","5.18","0","0.01","0","6","0.21","0","0","0.11","66.67","0.96","74.07","2.77","46.15","0.04","0.35","0.11","31.28","85.94","9.68","73.63","2.98","58.33","0.04","0.14","0.11","5.21","78.23","0.64","72.22","0.32","4.65","68.7","","","0","0","","",""
"D. Möller Wolfe","Netherlands 1.","AZ","LB","23","4500000","2030-06-30","34","2533","1","1.78","2","3.11","Norway","left","185","8.03","6.86","63.73","2.13","56.67","0.25","4.36","0.04","0.06","0","13","0.46","30.77","7.692","2.42","39.71","1.92","48.15","4.16","41.03","1.88","2.38","1.56","37.84","82.82","12.68","75.35","2.77","61.54","0.11","0.25","0.36","2.95","80.72","1.88","52.83","0.5","6.36","65.36","","","0","0","","",""
"A. Meijers","Netherlands 1.","RKC Waalwijk","LB","38","150000","2026-06-30","28","2532","0","0.33","5","4.08","Netherlands","left","176","10.81","9.06","57.65","2.17","50.82","0.39","5.81","0","0.01","0","8","0.28","12.5","0","2.99","33.33","1.14","65.63","3.73","51.43","0.5","2.03","0.68","41.73","74.7","18.45","62.04","6.47","42.31","0.15","0.28","0.28","8.1","62.28","3.13","42.05","0.6","10.38","71.92","","","0","0","","",""
"André Ramalho","Netherlands 1.","PSV","RCB","33","2500000","2026-12-31","33","2530","3","4.11","1","0.52","Brazil","right","182","9.07","5.83","70.73","4.8","57.78","1.03","8.13","0.11","0.15","0.04","29","1.03","31.03","10.345","0.25","42.86","0.25","85.71","1.28","61.11","1.17","2.21","0.07","77.16","91.52","31.3","85","6.9","57.22","0.02","0.04","0.07","13.3","83.16","0.85","50","0.46","15.33","84.22","","","0","0","","",""
"C. Widell","Netherlands 1.","Excelsior","RCB, CB","22","700000","2026-06-30","30","2521","1","0.83","0","0.06","Sweden","right","192","8.93","4","59.82","3.39","64.21","0.82","7.51","0.04","0.03","0.04","7","0.25","28.57","14.286","0.04","0","0.14","75","0.64","38.89","0.39","0.29","0","43.02","85.89","16.99","75.42","6.14","54.65","0","0","0.04","3.96","59.46","0.39","27.27","0.14","7.39","64.25","","","0","0","","",""
"M. Dijks","Netherlands 1.","Fortuna Sittard","LB, LCB","32","0","2027-06-30","32","2517","0","0.36","1","1.16","Netherlands","left","194","9.33","7.82","71.56","2.01","60.71","0.14","3.83","0","0.01","0","8","0.29","25","0","1.9","39.62","2.55","57.75","4.7","51.91","0.61","1.83","0.93","29.35","79.1","13.6","72.82","3.55","40.4","0.04","0.04","0.18","4.23","71.19","1.76","46.94","0.36","6.6","69.57","","","0","0","","",""
"P. Bochniewicz","Netherlands 1.","Heerenveen","LCB","29","3000000","2026-06-30","29","2512","3","1.25","0","0.27","Poland","left","194","8.6","4.26","65.55","4.59","61.72","1","6.84","0.11","0.04","0.11","10","0.36","50","30","0.07","50","0.29","62.5","1.36","42.11","0.61","1.22","0","53.99","88.59","23.47","81.07","7.09","60.61","0.01","0.11","0.04","7.38","74.27","0.75","42.86","0.32","10.25","77.62","","","0","0","","",""
"S. Mijnans","Netherlands 1.","AZ","LDMF, RAMF, RDMF","25","6500000","2028-06-30","30","2511","4","4.51","4","1.96","Netherlands","left","190","8.71","5.48","65.36","1.61","44.44","0.29","6.31","0.14","0.16","0","47","1.68","34.04","8.511","1.22","23.53","1.08","46.67","5.2","28.28","2.26","0.43","0.14","44.23","83.71","11.11","66.77","3.91","54.13","0.07","0.54","0.22","4.7","71.76","2.51","51.43","1","5.59","66.67","","","0","0","","",""
"O. Edvardsen","Netherlands 1.","Go Ahead Eagles","LAMF, LW","26","2300000","2028-06-30","33","2480","7","7.29","1","2.97","Norway","right","175","6.82","6.31","56.32","2","45.45","0.07","3.31","0.25","0.26","0.07","55","2","40","12.727","2.21","14.75","3.77","55.77","10.71","39.32","3.45","1.23","0.91","23.84","74.89","5.48","66.89","1.71","27.66","0.11","0.18","0.44","2.03","60.71","2.36","44.62","1.23","2.79","61.04","","","0","0","","",""
"B. Benamar","Netherlands 1.","Volendam","RCB, LCB, CB","28","550000","2028-06-30","31","2472","4","2.21","0","0.16","Morocco","right","191","9.1","5.39","64.86","3.53","63.92","1.17","6.02","0.15","0.08","0.11","14","0.51","42.86","28.571","0.15","25","0.47","76.92","2.15","50.85","0.62","1.2","0.15","43.29","88.98","15","79.13","4.88","64.93","0.01","0.07","0.07","5.68","76.92","0.62","35.29","0.18","7.97","74.89","","","0","0","","",""
"A. Zagré","Netherlands 1.","Excelsior","LB","24","1300000","2026-06-30","28","2472","1","1.74","4","1.54","France","left","168","11.32","8.77","61.41","1.6","45.45","0.47","6.78","0.04","0.06","0","11","0.4","54.55","9.091","1.02","39.29","2.44","56.72","6.84","40.96","1.17","1.89","0.51","36.7","85.81","13.11","73.89","3.24","43.82","0.06","0.11","0.18","3.17","78.16","1.2","42.42","0.29","6.33","65.52","","","0","0","","",""
"H. ter Avest","Netherlands 1.","Utrecht","RB","28","1500000","","29","2461","0","1.87","2","2.13","Netherlands","right","182","8.63","6.07","51.2","2.38","53.85","0.48","5.73","0","0.07","0","12","0.44","50","0","2.6","23.94","0.33","77.78","1.76","58.33","1.43","0.51","0.11","37.12","77.34","16.24","72.97","3.51","51.04","0.08","0","0.33","3.18","72.41","2.05","35.71","0.44","7.68","61.9","","","0","0","","",""
"N. Viergever","Netherlands 1.","Utrecht","LCB","36","450000","2026-06-30","27","2456","2","1.34","0","0.41","Netherlands","left","183","7.66","3.88","67.92","3.7","55.45","0.81","5.74","0.07","0.05","0.07","7","0.26","42.86","28.571","0.37","50","0.22","33.33","0.99","25.93","0.62","1.61","0.04","46.54","88.5","21","80.98","4.03","45.45","0.01","0.07","0.11","6.49","79.66","0.7","36.84","0.15","9.56","73.95","","","0","0","","",""
"J. Flint","Netherlands 1.","Volendam","LCB, LB","25","450000","2026-06-30","28","2453","1","2.06","1","1.35","England","left","178","12.77","8.04","66.21","4.51","56.91","0.84","7.89","0.04","0.08","0","15","0.55","40","6.667","0.4","36.36","1.03","60.71","1.87","52.94","0.92","0.55","0.04","39.55","83.86","16.77","74.84","4.77","45.38","0.05","0.04","0.07","6.82","67.2","1.1","30","0.18","7.59","68.6","","","0","0","","",""
"R. El Yaakoubi","Netherlands 1.","Excelsior","LCB, DMF","29","850000","","27","2440","0","1.93","3","1.12","Netherlands","right","183","10.03","6.38","64.16","4.28","60.34","0.59","6.69","0","0.07","0","12","0.44","33.33","0","0.52","0","0.66","72.22","2.07","48.21","0.55","1.14","0.63","43.05","80.89","17.89","69.07","7.71","45.93","0.04","0.18","0.22","8.48","61.74","1.25","26.47","0.33","8.37","71.81","","","0","0","","",""
"K. Ogawa","Netherlands 1.","NEC","CF","28","3000000","2027-06-30","32","2433","11","9.37","1","0.71","Japan","right","186","3.11","2.52","52.94","6.55","40.11","0.15","1.81","0.33","0.35","0.18","54","2","38.89","20.37","0.07","0","0.96","34.62","7.21","24.62","3.14","0.18","0.07","9.54","82.17","1.44","66.67","0.26","71.43","0.03","0","0.07","0.41","81.82","0.22","66.67","0.33","0.55","46.67","","","0","0","","",""
"D. Rensch","Netherlands 1.","Ajax","RB, RCB","22","10000000","2029-06-30","28","2430","2","1.48","4","1.99","Netherlands","right","179","7.74","5.22","62.41","1.89","60.78","0.19","5.76","0.07","0.05","0","10","0.37","50","20","0.59","25","1.41","63.16","3.37","52.75","1.26","1.63","0.52","56","90.81","17.96","82.68","2.85","62.34","0.07","0.11","0.22","5.48","86.49","1.22","51.52","0.89","6.89","69.89","","","0","0","","",""
"M. Kjølø","Netherlands 1.","Twente","RDMF, DMF","24","5000000","2027-06-30","31","2419","1","0.38","0","0.46","Norway","right","174","8.45","5.69","70.59","2.72","39.73","0.11","5.41","0.04","0.01","0","15","0.56","6.67","6.667","0.67","33.33","0.97","65.38","3.68","43.43","0.19","0.45","0.11","49.56","86.94","15.22","73.35","5.13","63.77","0.02","0.41","0.26","8.3","79.37","1.6","48.84","0.67","7.22","74.74","","","0","0","","",""
"B. Vriends","Netherlands 1.","Sparta Rotterdam","RCB","34","400000","2026-06-30","26","2393","2","1.75","1","0.36","Netherlands","right","188","9.18","4.96","72.73","6.24","59.64","0.45","5.86","0.08","0.07","0.04","9","0.34","44.44","22.222","0.08","50","0.3","62.5","1.02","62.96","0.45","0.26","0","45.47","90.24","15.98","80","6.09","62.96","0.01","0.04","0.08","5.79","75.32","0.49","38.46","0.19","8.8","79.91","","","0","0","","",""
