"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %","Conceded goals per 90","Shots against per 90","Save rate, %","xG against per 90","Prevented goals","Prevented goals per 90","Exits per 90"
"Gerson","Brazil 1.","Flamengo","RAMF, RW, LDMF","28","0","2030-12-31","32","2754","3","2.49","6","2.94","Brazil","left","184","5.69","5.33","67.48","2.45","48","0.1","2.85","0.1","0.08","0.03","39","1.27","33.33","7.692","1.6","46.94","3.24","59.6","11.41","44.13","2.39","2.32","0.26","43.33","89.06","10.98","81.55","2.84","65.52","0.1","0.16","0.46","4.74","88.28","2.91","65.17","1.83","5.52","87.57","","","0","0","","",""
"Baralhas","Brazil 1.","Atlético GO","LCMF, LDMF","27","1000000","2028-12-31","33","2734","1","2.09","3","1.59","Brazil","right","178","9.09","7.51","59.65","2.21","59.7","0.3","4.99","0.03","0.07","0","45","1.48","33.33","2.222","0.49","53.33","1.35","46.34","3.26","47.47","0.76","0.46","0.16","33.54","85.28","10.27","72.76","3.56","65.74","0.05","0.16","0.26","5.1","77.42","1.51","47.83","0.63","5.4","81.1","","","0","0","","",""
"Igor Vinícius","Brazil 1.","São Paulo","RB, RWB","28","2500000","2028-06-30","30","2725","0","1.46","2","3.01","Brazil","right","174","7.53","6.41","63.92","1.68","37.25","0","4.62","0","0.05","0","4","0.13","0","0","2.48","36","2.31","45.71","6.24","39.68","0.76","1.98","0.4","49.31","88.75","17.93","86.92","2.91","64.77","0.1","0.1","0.3","5.78","88.57","2.05","45.16","0.5","8.88","78.07","","","0","0","","",""
"Raphael Veiga","Brazil 1.","Palmeiras","AMF","30","0","2027-03-31","34","2720","11","10.04","3","5.35","Brazil","left","178","3.94","3.54","55.14","1.46","31.82","0.17","2.93","0.26","0.33","0","89","2.94","38.2","12.36","2.08","44.44","1.65","64","5.86","50.28","1.99","1.49","0.17","33.22","82.97","10.72","74.07","3.67","67.57","0.18","0.63","0.3","6.52","75.63","2.81","62.35","0.99","6.58","85.93","","","0","0","","",""
"J. Arias","Brazil 1.","Fluminense","RAMF, RW, LAMF","28","14000000","2029-06-30","27","2701","7","7.6","2","2.9","Colombia","right","168","5.83","5.76","61.85","1.47","29.55","0.03","3.28","0.23","0.25","0","56","1.87","48.21","12.5","2.33","22.86","5.03","55.63","14.33","40.23","2.53","2.8","0.6","37.82","88.02","6.86","81.55","0.7","52.38","0.1","0.13","0.43","2.93","85.23","1.73","38.46","0.57","3.4","79.41","","","0","0","","",""
"A. Moreno","Brazil 1.","Palmeiras","LDMF, RDMF, LCMF","26","10000000","","33","2699","1","0.86","0","0.57","Argentina","right","178","9.7","6.7","66.17","2.3","37.68","0.17","6.85","0.03","0.03","0","23","0.77","30.43","4.348","0.37","36.36","0.8","50","2.83","49.41","0.43","0.73","0","44.15","85.57","14.11","72.81","4.87","63.01","0.02","0.1","0.07","8.34","79.2","0.93","50","0.33","7.67","75.65","","","0","0","","",""
"G. Gómez","Brazil 1.","Palmeiras","RCB, LCB, CB","32","7500000","2027-12-31","27","2688","1","3.8","2","0.16","Paraguay","right","185","9.48","6.66","70.85","6.6","59.9","0.77","6.62","0","0.13","0","23","0.77","21.74","4.348","0.13","25","0.13","75","0.6","77.78","0.77","0.77","0.03","37.23","88.04","15","77.01","4.62","64.49","0.01","0","0.03","4.75","69.72","0.6","44.44","0.23","6.19","80","","","0","0","","",""
"Lucas Barbosa","Brazil 1.","Juventude","RAMF, RW","24","2000000","2026-07-31","33","2680","7","5.76","1","1.76","Brazil","left","194","8.87","7.22","58.14","5.88","44.57","0.13","5.55","0.24","0.19","0.03","59","1.98","38.98","11.864","2.59","25.97","3.02","48.89","7.35","37.44","2.55","1.91","0.37","26.8","74.19","6.95","60.39","2.75","63.41","0.06","0.24","0.37","3.93","63.25","2.72","46.91","0.97","4.4","74.05","","","0","0","","",""
"Marlon Freitas","Brazil 1.","Botafogo","LDMF, LCMF, RDMF","30","3500000","2028-12-31","32","2673","0","1.08","5","2.12","Brazil","right","185","5.99","4.58","66.91","1.41","38.1","0.34","4.3","0","0.04","0","26","0.88","19.23","0","0.84","40","0.27","50","1.52","31.11","0.67","1.48","0.13","58.82","88.44","17.1","75.98","7.34","65.14","0.07","0.4","0.57","10.51","78.53","2.76","56.1","1.01","9.36","81.65","","","0","0","","",""
"Zé Ivaldo","Brazil 1.","Cruzeiro","RCB, LCB","28","3500000","2026-12-31","29","2655","1","1.23","0","0.14","Brazil","right","185","7.53","4.81","64.79","3.63","61.68","0.61","5.72","0.03","0.04","0.03","23","0.78","34.78","4.348","0.37","9.09","0.47","71.43","2.2","49.23","0.47","1.29","0.27","43.36","82.8","19.8","73.29","7.9","49.79","0","0","0.03","6.24","62.5","0.64","31.58","0.2","9.66","64.91","","","0","0","","",""
"Ayrton Lucas","Brazil 1.","Flamengo","LB","28","8000000","2027-12-31","32","2647","3","2.28","3","1.79","Brazil","left","180","6.66","5.85","63.95","2.21","47.69","0.14","4.17","0.1","0.08","0","39","1.33","17.95","7.692","2.96","32.18","3.09","49.45","6.26","39.13","1.94","1.87","0.48","40.12","83.98","10.57","76.21","2.72","53.75","0.06","0.1","0.34","4.69","76.09","2.45","45.83","0.41","6.19","73.63","","","0","0","","",""
"Maicon","Brazil 1.","Vasco da Gama","RCB, LCB","37","250000","","30","2632","1","0.42","0","0.38","Brazil","right","191","9.2","4.31","68.25","4.14","65.29","0.79","7.53","0.03","0.01","0.03","3","0.1","66.67","33.333","0.27","50","0.14","25","0.48","42.86","0.31","0.24","0","39.05","85.64","17.44","75.69","10.09","72.2","0.01","0","0.03","5.98","77.14","0.85","44","0.24","10.26","74","","","0","0","","",""
"Dodi","Brazil 1.","Grêmio","LDMF, LCMF, DMF","29","700000","2026-12-31","33","2627","0","0.44","1","1.08","Brazil","right","169","8.67","7.4","63.43","1.1","56.25","0.27","3.97","0","0.02","0","11","0.38","18.18","0","0.17","40","1.2","57.14","3.91","45.61","0.21","0.89","0.41","25.45","88.83","8.56","78.4","1.47","55.81","0.04","0.1","0.1","3.29","86.46","0.38","63.64","0.17","3.46","62.38","","","0","0","","",""
"M. Villasanti","Brazil 1.","Grêmio","RDMF, RCMF","28","10000000","2029-12-31","26","2625","3","1.67","1","1.09","Paraguay","right","178","9.53","7.51","61.19","1.47","46.51","0.48","5.91","0.1","0.06","0","16","0.55","43.75","18.75","0.55","37.5","1.71","44","5.42","36.71","0.96","0.58","0.03","41.35","88.31","12.27","79.89","2.64","54.55","0.04","0.14","0.17","5.07","82.43","1.27","62.16","0.75","5.59","73.01","","","0","0","","",""
"Cacá","Brazil 1.","Corinthians","LCB, RCB","26","2000000","2028-12-31","26","2623","4","3.96","1","0.09","Brazil","right","187","7.1","3.98","66.38","4.63","54.07","0.86","5.97","0.14","0.14","0.07","20","0.69","30","20","0.07","50","0.14","75","1.24","30.56","0.65","0.72","0.07","38.57","90.12","12.52","77.53","3.91","48.25","0","0.03","0.03","2.37","69.57","0.17","60","0.14","5.18","61.59","","","0","0","","",""
"Y. Bolasie","Brazil 1.","Criciúma","CF, LWF","36","250000","","34","2622","8","7.3","4","2","Congo DR","right","185","2.85","3.16","54.35","3.91","41.23","0.07","1.16","0.27","0.25","0.07","72","2.47","50","11.111","2.51","36.99","4.05","55.93","9.37","38.46","3.05","1.44","0.27","16.99","72.53","3.81","62.16","0.93","62.96","0.07","0.1","0.24","1.78","69.23","1.78","50","0.31","2.51","78.08","","","0","0","","",""
"Lucas Mineiro","Brazil 1.","Cuiabá","DMF, RDMF, LDMF","29","0","2026-12-31","33","2621","0","0.57","0","0.04","Brazil","left","188","8.48","7.25","59.72","2.78","51.85","0.45","4.48","0","0.02","0","11","0.38","9.09","0","0.07","50","0.79","56.52","3.91","39.47","0.31","0.62","0.03","30.6","86.98","8.82","71.98","2.99","51.72","0","0.03","0","5.15","76.67","0.21","66.67","0.07","4.46","76.15","","","0","0","","",""
"Wesley","Brazil 1.","Flamengo","RB","22","0","2030-06-30","31","2620","0","1.14","1","2.37","Brazil","right","178","10.58","8.9","69.88","3.02","53.41","0.41","6.05","0","0.04","0","22","0.76","22.73","0","3.06","37.08","2.82","59.76","7.97","43.1","1.55","2.37","0.41","39.85","85.78","11.27","82.32","1.37","50","0.08","0","0.34","3.85","83.93","2.92","49.41","0.76","5.46","74.84","","","0","0","","",""
"Alerrandro","Brazil 1.","Vitória","CF","25","3000000","2027-12-31","34","2618","15","11.55","3","1.87","Brazil","right","176","4.54","3.71","58.33","5.12","28.19","0.07","2.6","0.38","0.4","0.03","61","2.1","47.54","24.59","0.34","20","1.55","44.44","7.94","34.2","2.61","0.41","0.03","17.02","74.55","4.23","52.85","0.41","25","0.06","0.24","0.28","2.13","59.68","1.27","40.54","0.76","2.03","71.19","","","0","0","","",""
"Fabricio Bruno","Brazil 1.","Flamengo","RCB","29","0","2030-12-31","28","2601","1","1.13","0","0.03","Brazil","right","192","6.47","3.11","74.44","2.53","61.64","0.45","6.25","0.03","0.04","0.03","15","0.52","33.33","6.667","0.1","33.33","0.07","50","0.66","52.63","0.59","0.59","0.07","50.93","91.78","20.35","86.9","5.19","68.67","0","0.03","0.03","6.71","83.51","0.35","30","0.14","10.07","79.73","","","0","0","","",""
"Renzo Saravia","Brazil 1.","Atlético Mineiro","RCB, RB","32","2500000","","31","2588","0","0.3","0","1.42","Argentina","right","178","9.67","9.08","56.7","2.68","41.56","0.21","5.67","0","0.01","0","8","0.28","25","0","1.95","33.93","1.32","36.84","4.28","39.02","0.38","1.36","0.42","51.26","86.02","21.21","81.31","4.66","48.51","0.05","0.03","0.24","8.17","77.45","2.26","41.54","0.28","9.46","76.47","","","0","0","","",""
"Raniele","Brazil 1.","Corinthians","DMF, RDMF, LDMF","29","3500000","2028-12-31","33","2573","0","2.29","0","0.34","Brazil","right","184","11.33","6.86","64.29","4.06","49.14","0.49","8","0","0.08","0","24","0.84","41.67","0","0.42","16.67","1.08","51.61","2.97","55.29","1.05","0.66","0.28","27.98","81.63","9.55","71.43","2.97","58.82","0.01","0.03","0.14","3.25","77.42","0.66","26.32","0.17","4.13","55.93","","","0","0","","",""
"R. Arboleda","Brazil 1.","São Paulo","RCB, CB","34","1200000","2027-12-31","27","2568","2","1.33","0","0.39","Ecuador","right","187","6.45","3.54","62.38","3.64","68.27","0.53","6.35","0.07","0.05","0.04","10","0.35","40","20","0.04","0","0.04","100","0.53","60","0.49","0.18","0","54.01","92.67","18.15","85.33","3.71","66.04","0.01","0.04","0.04","3.36","87.5","0.04","100","0.11","7.32","62.68","","","0","0","","",""
"Newton","Brazil 1.","Criciúma","RCMF, RDMF","25","250000","2027-12-31","30","2566","1","1.34","1","1.33","Brazil","right","188","7.93","7.51","56.07","3.05","47.13","0.14","3.76","0.04","0.05","0","30","1.05","20","3.333","1.33","39.47","1.05","63.33","4.03","43.48","0.67","1.44","0.32","34.2","81.44","10.38","69.26","4.17","52.94","0.05","0.07","0.11","5.05","70.14","1.54","40.91","0.14","5.37","67.97","","","0","0","","",""
"Matheuzinho","Brazil 1.","Corinthians","RB, RWB","25","5000000","2028-12-31","31","2557","1","1.36","1","1.49","Brazil","right","171","8.48","6.27","62.36","1.37","35.9","0.32","5.66","0.04","0.05","0","16","0.56","56.25","6.25","2.25","40.63","0.7","65","2.25","51.56","0.95","1.3","0.35","38.44","84.43","12.88","78.14","3.59","54.9","0.05","0","0.25","4.51","76.56","2.25","54.69","0.67","7.71","73.97","","","0","0","","",""
"Hércules","Brazil 1.","Fortaleza","RDMF, RCMF","25","0","2029-12-31","32","2554","4","1.97","1","1.25","Brazil","right","178","7.15","7.15","58.13","1.16","33.33","0.21","3.17","0.14","0.07","0","27","0.95","25.93","14.815","1.44","19.51","1.62","58.7","5.04","39.16","1.06","1.16","0.28","31.5","81.66","7.96","68.14","3.38","54.17","0.04","0.21","0.11","5.14","71.23","1.76","30","0.28","3.95","74.11","","","0","0","","",""
"Alan Ruschel","Brazil 1.","Juventude","LB","36","200000","","28","2551","1","0.75","1","2.58","Brazil","left","176","8.5","7.3","61.35","1.83","51.92","0.32","4.76","0.04","0.03","0","12","0.42","25","8.333","1.76","36","1.16","48.48","3.46","51.02","0.25","1.16","0.18","33.97","83.07","14.15","78.3","2.65","48","0.09","0.04","0.07","4.9","76.26","1.98","53.57","0.14","7.8","79.19","","","0","0","","",""
"Rodrigo Battaglia","Brazil 1.","Atlético Mineiro","CB, RCB, LCMF","34","1200000","2027-12-31","26","2548","0","0.93","0","0.04","Argentina","right","187","7.52","4.91","68.35","3.57","67.33","0.35","6.02","0","0.03","0","8","0.28","37.5","0","0.21","50","0.49","64.29","1.7","56.25","0.32","1.31","0.04","52.24","89.93","15.58","74.83","4.34","49.59","0","0","0","4.8","79.41","0.28","50","0.14","6.5","64.13","","","0","0","","",""
"Thiago Heleno","Brazil 1.","Athletico Paranaense","LCB, CB","37","400000","","26","2548","0","1.5","1","0.46","Brazil","right","185","7.03","3.46","66.33","3.96","66.07","0.81","5.33","0","0.05","0","11","0.39","18.18","0","0","0","0","0","0.21","33.33","0.53","0.07","0","38.68","88.77","14.52","75.91","6.92","62.76","0.02","0","0","5.83","70.3","0.46","46.15","0.21","7.42","77.62","","","0","0","","",""
"Rafael","Brazil 1.","São Paulo","GK","36","800000","2027-12-31","25","2547","0","0","0","0","Brazil","left","192","1.02","0.04","0","0.32","100","0","1.63","0","0","0","0","0","0","0","0","0","0","0","0.04","100","0","0","0","16.43","91.83","7.74","85.84","4.91","74.82","0","0","0","0.74","80.95","0","0","0","3.78","77.57","0.95","3.43","72.16","0.94","-0.53","-0.019","0.92"
"Éverson","Brazil 1.","Atlético Mineiro","GK","35","1800000","2027-12-31","25","2527","0","0","0","0","Brazil","right","192","1.28","0.11","66.67","0.25","100","0.04","1.86","0","0","0","0","0","0","0","0","0","0","0","0.04","100","0","0","0","20.41","89.35","11.08","83.28","7.16","72.64","0","0","0","0.68","52.63","0.04","0","0","5.66","74.21","1.1","3.42","67.71","1.14","1.05","0.037","0.93"
"Barreto","Brazil 1.","Criciúma","DMF, RCMF","30","500000","","30","2526","2","2.97","2","0.61","Brazil","right","181","9.19","7.8","58.45","2.21","58.06","0.68","4.53","0.07","0.11","0.04","19","0.68","36.84","10.526","0.25","28.57","1.25","57.14","5.02","34.75","1.03","0.64","0.14","29.18","86.08","8.59","75.1","1.64","65.22","0.02","0.11","0.14","4.03","73.45","0.75","61.9","0.46","3.6","71.29","","","0","0","","",""
"Thaciano","Brazil 1.","Bahia","CF, LWF, LCMF","30","2000000","2028-12-31","35","2523","7","6.54","1","2.45","Brazil","right","182","4.17","3.25","49.45","3.71","41.35","0.07","3.18","0.25","0.23","0.14","42","1.5","38.1","16.667","0.5","50","0.71","55","3.89","33.03","2.68","0.43","0.11","19.33","85.42","3.25","61.54","1","53.57","0.09","0.07","0.39","1.68","65.96","0.82","60.87","0.5","2.53","64.79","","","0","0","","",""
"Luciano","Brazil 1.","São Paulo","AMF, CF","32","2500000","2026-12-31","31","2522","12","9.38","2","1.83","Brazil","left","181","4.25","3.89","53.21","1.82","41.18","0.18","2.67","0.39","0.33","0.07","71","2.53","40.85","16.901","0.64","22.22","1","57.14","5.46","38.56","2.96","0.46","0.18","30.26","85.85","5.35","70.67","2.36","66.67","0.07","0.11","0.25","3.85","79.63","1.21","55.88","0.86","2.93","69.51","","","0","0","","",""
"Gustavo Scarpa","Brazil 1.","Atlético Mineiro","RWB, LWB","32","8000000","2027-12-31","32","2519","4","4.55","4","4.24","Brazil","left","176","4.86","3.61","62.38","1.61","44.44","0.18","3.41","0.07","0.16","0","65","2.32","33.85","6.154","5.07","33.8","3.32","67.74","8.11","52.42","1.25","2.5","0.29","45.41","80.09","11.29","69.62","6.25","64.57","0.15","0.43","0.32","5.54","72.9","5.82","43.56","1.14","9.29","81.92","","","0","0","","",""
"Gregore","Brazil 1.","Botafogo","RDMF, RCMF, LDMF","31","2500000","2027-06-30","33","2507","3","1.07","2","1.07","Brazil","right","181","10.34","10.55","59.18","4.67","57.69","0.43","5.75","0.11","0.04","0.04","16","0.57","43.75","18.75","0.83","30.43","0.43","58.33","2.69","45.33","0.68","0.86","0.18","61.28","91.45","23.23","87.64","3.2","57.3","0.04","0","0.11","9.91","86.23","0.97","40.74","0.18","10.41","82.41","","","0","0","","",""
"Yuri Alberto","Brazil 1.","Corinthians","CF","24","12000000","2030-06-30","29","2497","15","12.18","4","1.63","Brazil","right","182","2.52","2.78","49.35","4.36","28.93","0","1.57","0.43","0.44","0.04","79","2.85","46.84","18.987","0.83","17.39","2.09","55.17","8.61","30.13","4","1.69","0.54","13.98","75.26","2.7","62.67","0.32","77.78","0.06","0.07","0.22","0.97","62.96","0.83","65.22","0.58","1.05","75.86","","","0","0","","",""
"Lucas Moura","Brazil 1.","São Paulo","RAMF, LAMF, AMF","33","5000000","2026-12-31","28","2494","10","6.32","6","2.57","Brazil","right","174","4.55","3.39","48.94","2.71","50.67","0.04","3.97","0.29","0.23","0.04","43","1.55","48.84","23.256","1.55","34.88","4.26","55.93","12.23","44.84","2.45","3.21","0.36","36.48","81.8","9.24","64.06","2.09","58.62","0.09","0.47","0.43","5.52","75.82","2.89","48.75","1.23","6.06","83.93","","","0","0","","",""
"J. Lucero","Brazil 1.","Fortaleza","CF","34","1200000","2027-12-31","32","2475","8","8.49","1","1.71","Argentina","right","179","2.55","2.69","45.95","3.64","18","0.15","1.17","0.22","0.31","0.04","45","1.64","46.67","17.778","0.36","30","0.95","38.46","4.76","32.06","2","0.44","0.11","13.35","79.02","2.51","63.77","0.44","50","0.06","0.15","0.25","1.09","70","0.69","42.11","0.51","1.24","73.53","","","0","0","","",""
"A. Franco","Brazil 1.","São Paulo","LCB","29","3000000","2028-12-31","27","2468","0","1.21","0","0.03","Argentina","right","183","6.89","4.38","70.83","3.46","50.53","0.44","5.76","0","0.04","0","9","0.33","0","0","0.07","0","0.33","88.89","1.93","49.06","0.55","1.2","0.04","56.41","92.37","21.77","85.09","4.08","55.36","0","0","0.04","4.92","78.52","0.26","42.86","0.15","8.46","71.55","","","0","0","","",""
"Shaylon","Brazil 1.","Atlético GO","RAMF, RWF, RW","28","0","2026-12-31","35","2458","2","4.19","3","5.79","Brazil","left","178","4.17","4.21","45.22","0.95","38.46","0.15","2.69","0.04","0.15","0","51","1.87","27.45","3.922","2.01","49.09","1.03","64.29","2.89","39.24","1.5","0.92","0.15","36.21","83.92","10.33","70.21","3.41","61.29","0.21","0.59","0.4","5.13","76.43","3.19","51.72","0.95","5.35","83.56","","","0","0","","",""
"Pedro Henrique","Brazil 1.","Red Bull Bragantino","RCB","30","3500000","2026-12-31","26","2454","1","0.55","0","0.24","Brazil","right","188","7.3","4.8","72.52","3.96","53.7","0.4","4.95","0.04","0.02","0.04","6","0.22","50","16.667","0.04","0","0.4","63.64","1.14","45.16","0.22","0.4","0","39.39","84.08","17.02","73.49","8.07","58.64","0.01","0","0.04","6.2","69.82","0.44","33.33","0.11","9.43","70.43","","","0","0","","",""
"Ganso","Brazil 1.","Fluminense","AMF, CF","36","600000","2026-12-31","32","2445","3","2.66","5","4.5","Brazil","left","184","4.71","4.31","62.39","1.51","29.27","0.04","2.57","0.11","0.1","0.04","17","0.63","52.94","17.647","0.99","40.74","0.63","52.94","5.12","32.37","0.59","0.59","0.07","53.34","89.58","17.71","82.95","1.36","56.76","0.17","0.48","0.44","7.29","87.37","2.43","60.61","0.96","8.72","84.81","","","0","0","","",""
