"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","Assists","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Successful attacking actions per 90","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Second assists per 90","Smart passes per 90","Accurate smart passes, %","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %"
"J. Sylvestr","Slovakia 1.","Komárno","CF","36","50000","","26","1736","4","4","Slovakia","right","178","2.85","3.16","50.82","5.55","25.23","0.05","1.39","1.66","0.21","0.35","0.1","1.87","27.78","11.111","0.67","15.38","1.3","72","7.98","37.01","3.89","0.57","0.21","22.03","70.59","5.13","51.52","0.47","44.44","0.05","0","0.1","100","0.31","2.54","57.14","1.56","46.67","0.99","2.28","54.55"
"F. Dlubáč","Slovakia 1.","Komárno","GK","24","0","","18","1733","0","0","Slovakia","","0","1.51","0.21","75","0.42","75","0","1.51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17.03","85.37","10.54","77.83","9.5","75.96","0","0","0","0","0","2.86","69.09","0.05","0","0","6.96","83.58"
"O. Podhorin","Slovakia 1.","Skalica","LCB","33","125000","2027-06-30","19","1726","3","1","Slovakia","right","186","10.12","5.63","69.44","7.67","57.14","0.57","7.33","0.31","0.05","0.19","0","0.78","40","20","0","0","0.1","0","0.89","35.29","1.25","0.37","0","32.95","80.85","14.29","67.52","4.12","45.57","0.01","0","0","0","0.05","4.38","64.29","0.1","50","0.1","6.67","59.38"
"L. Stojsavljević","Slovakia 1.","Trenčín","LCB","27","325000","","18","1716","3","0","England","left","191","8.5","4.25","65.43","4.3","69.51","0.94","7.9","0.42","0.16","0.1","0.05","0.52","40","30","0.05","0","0.16","100","1.05","45","0.73","0.42","0.05","46.31","88.67","16.99","77.16","5.14","55.1","0.01","0","0.1","50","0.05","4.83","67.39","0.21","25","0.05","8.02","68.63"
"A. Mojžiš","Slovakia 1.","Ružomberok","LCB","26","400000","2027-05-31","20","1710","1","1","Slovakia","left","183","9.16","6.42","63.93","6","60.53","0.32","6.64","0.63","0.05","0.04","0.05","0.42","37.5","12.5","0.37","28.57","0.58","54.55","2","42.11","0.53","0.79","0","36.11","78.86","18.16","67.54","7.05","52.99","0.04","0","0.11","50","0.11","6.68","62.99","0.84","25","0.16","7.84","68.46"
"R. Mak","Slovakia 1.","Slovan Bratislava","LAMF, CF, LW","34","550000","2026-06-30","27","1708","10","1","Slovakia","right","179","2.95","3","57.89","0.37","28.57","0","1.66","3.74","0.53","0.41","0","2.95","41.07","17.857","0.9","23.53","3.85","54.79","10.75","36.76","5.64","3.27","0.11","30.98","83.33","6.59","68.8","1.69","53.13","0.22","0.11","0.37","57.14","0.69","3.11","62.71","2.69","72.55","2.74","4","81.58"
"P. Iľko","Slovakia 1.","Žilina","RWF, RW, LWF","24","350000","2027-12-31","31","1689","1","3","Slovakia","right","180","6.07","6.77","62.99","2.98","17.86","0","2.91","2.82","0.05","0.22","0","1.55","24.14","3.448","1.28","25","3.46","60","10.23","44.79","3.2","1.71","0.27","22.65","78.35","5.86","71.82","0.59","63.64","0.07","0.11","0.16","33.33","0.48","2.56","70.83","1.87","74.29","1.55","3.36","73.02"
"H. Pávek","Slovakia 1.","Trenčín","RB","20","0","","20","1676","2","0","Slovakia","unknown","0","12.67","10.04","60.96","1.93","44.44","0.48","8.81","1.83","0.11","0.05","0","0.54","30","20","1.83","26.47","2.09","53.85","6.01","36.61","0.54","0.97","0","34.58","75","14.82","65.58","4.35","43.21","0.03","0.05","0.11","50","0.21","4.62","65.12","2.26","28.57","0.32","7.89","61.9"
"N. Tamás","Slovakia 1.","Komárno","LW, RW, LAMF","24","100000","2026-06-30","30","1673","1","0","Romania","right","171","6.56","5.22","56.7","2.37","36.36","0.05","4.27","3.66","0.05","0.07","0","1.29","25","4.167","2.42","37.78","4.03","60","8.77","44.79","2.96","2.85","0.54","20.87","78.35","4.68","72.41","0.86","50","0.13","0.05","0","0","0.16","1.02","73.68","2.64","57.14","0.91","3.28","75.41"
"R. Galčík","Slovakia 1.","Podbrezová","RWF, CF, AMF","24","400000","2028-06-30","24","1664","4","1","Slovakia","left","173","3.03","3.79","54.29","1.19","9.09","0.05","1.3","3.41","0.22","0.19","0","2.22","41.46","9.756","3.41","31.75","3.95","35.62","7.95","34.01","3.03","1.78","0.59","23.69","66.67","6.27","59.48","1.89","51.43","0.14","0.05","0.22","0","0.43","2.54","53.19","4.27","51.9","1.35","4.27","83.54"
"L. Šimko","Slovakia 1.","Zemplín Michalovce","RB","26","150000","2025-12-31","24","1662","0","1","Slovakia","right","178","13.65","10.23","65.08","2.44","51.11","0.22","8.22","1.62","0","0.01","0","0.16","0","0","1.9","37.14","1.19","77.27","4.39","45.68","0.92","0.92","0.38","27.13","69.46","13.05","65.15","3.36","33.87","0.01","0","0.11","0","0.22","3.3","54.1","2.06","47.37","0.38","5.96","59.09"
"D. Ignatenko","Slovakia 1.","Slovan Bratislava","LDMF, DMF, RDMF","28","1500000","","22","1654","3","1","Ukraine","right","189","9.14","5.71","55.24","3.05","67.86","0.6","6.8","0.76","0.16","0.12","0.05","0.87","37.5","18.75","0.05","0","0.6","72.73","3.05","57.14","1.03","0.71","0.16","55.07","88.04","14.85","78.39","4.57","61.9","0.03","0.05","0","0","0.16","6.2","71.05","0.87","56.25","0.49","6.53","72.5"
"Alex Méndez","Slovakia 1.","DAC","LB, LWB","24","350000","2026-06-30","28","1640","1","1","Spain","left","182","8.07","5.87","55.14","3.29","53.33","0.22","5.81","2.96","0.05","0.11","0","0.99","27.78","5.556","1.92","57.14","2.69","59.18","6.04","46.36","2.14","1.76","0.38","26.95","78.41","9.27","65.09","2.2","35","0.09","0.05","0","0","0.38","2.96","57.41","2.25","56.1","0.6","5.43","70.71"
"N. Šikula","Slovakia 1.","Dukla Banská Bystrica","RWB, RB","22","0","2027-06-30","25","1635","0","0","Slovakia","right","182","11.01","8.15","62.84","5.56","40.59","0.17","6.91","1.32","0","0.04","0","0.39","42.86","0","1.65","26.67","1.49","48.15","6.17","33.04","1.82","1.16","0.39","30.88","78.61","11.12","67.82","2.2","47.5","0.09","0.06","0.11","0","0.17","3.25","59.32","1.93","57.14","1.1","5.5","65"
"D. Köstl","Slovakia 1.","Ružomberok","CB, RCB","27","400000","2027-05-31","22","1628","0","0","Czech Republic","right","189","6.91","4.15","53.33","4.59","53.01","0.22","5.9","0.11","0","0.01","0","0.17","0","0","0.28","20","0.17","33.33","1.27","26.09","0.72","0.61","0","30.85","77.42","14.1","61.57","7.63","47.1","0","0","0","0","0","6.36","50.43","0.72","23.08","0.22","7.41","65.67"
"M. Mikovič","Slovakia 1.","Spartak Trnava","LB","35","125000","2026-06-30","19","1619","1","3","Slovakia","left","167","8.51","6.23","59.82","2","41.67","0.33","5.67","2.17","0.06","0.02","0","0.56","20","10","3.34","35","1.39","56","3.17","42.11","1.61","1.22","0.06","37.63","71.94","17.01","67.65","6.56","50.85","0.14","0.06","0.17","66.67","0.39","7.73","64.75","4.06","46.58","1","10.45","73.4"
"P. Azango","Slovakia 1.","Spartak Trnava","LAMF, RAMF, LW","28","450000","","20","1615","5","1","Nigeria","left","167","4.85","4.01","55.56","1.89","29.41","0.06","3.28","5.35","0.28","0.2","0.06","2.23","45","12.5","1.95","25.71","5.91","62.26","15.05","44.81","4.9","3.34","0.5","31.32","82.74","5.85","84.76","0.5","55.56","0.09","0.11","0.28","60","0.39","1.62","89.66","3.4","72.13","2.51","4.01","79.17"
"M. Zsigmund","Slovakia 1.","FC Košice","DMF, RCMF, LCMF","28","300000","","21","1612","0","0","Slovakia","right","175","9.1","7.59","65.44","1.4","60","0.5","4","0.73","0","0.02","0","0.61","0","0","0.39","14.29","1","61.11","4.47","57.5","0.5","0.67","0.17","28.59","83.98","9.99","73.18","2.07","51.35","0.02","0.06","0.06","100","0.06","4.3","81.82","0.84","40","0.39","4.52","65.43"
"A. Krčík","Slovakia 1.","Skalica","RB","29","200000","","20","1611","0","1","Slovakia","right","180","8.77","8.99","52.17","2.01","61.11","0.06","4.7","1.79","0","0.03","0","0.5","22.22","0","3.8","30.88","1.34","37.5","3.74","32.84","1.01","2.07","0.45","34.25","74.06","14.64","69.08","5.47","47.96","0.06","0","0","0","0.22","5.08","64.84","3.85","40.58","0.56","9.55","81.29"
